"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gene_509",115.54669839275,-0.484993460688696,1.2632953394564,-0.383911382826275,0.701044129394497,0.972903117694105
"Gene_510",26.196038642088,-0.188981687283992,0.880105561596789,-0.214726159599673,0.829980825860643,0.980956365242275
"Gene_511",73.9658862462812,-1.15212851302873,0.952435647251766,-1.20966546805884,0.226407285569413,0.804149583584921
"Gene_512",39.9641382733016,0.110355693953416,1.16391023251679,0.0948146092974777,0.924462082609873,0.99441434400123
"Gene_513",53.9818729411147,-0.0417662437588451,1.05229313068373,-0.0396906931547746,0.968339721618259,0.99441434400123
"Gene_514",66.9465793781834,0.776015483484011,1.17447957784881,0.660731355504174,0.508784611620099,0.934521828848174
"Gene_515",54.5806199306544,-0.0242970746351477,1.01297818854881,-0.0239857826257401,0.98086394926674,0.996785376022104
"Gene_516",57.9464216076079,1.54387280162415,0.953880254599903,1.61851846096942,0.10555091160034,0.671861830604902
"Gene_517",58.9870343407726,0.353329415671142,0.842646711385698,0.419309078047793,0.674990262895058,0.972903117694105
"Gene_518",156.15506517561,-0.596467145176605,1.05154354428175,-0.567230095624827,0.570557863381802,0.970275482920882
"Gene_519",90.7520963471651,1.26797646534514,1.16511889804117,1.08828074755022,0.276471187090028,0.839758778703153
"Gene_520",50.671427657453,-1.77387327174593,0.922126777034704,-1.92367613209347,0.05439519158387,0.537908005662715
"Gene_521",85.4595425893954,-0.0770511295547534,1.17910115568847,-0.0653473446133325,0.947897447321695,0.99441434400123
"Gene_522",74.3075183899702,-1.39722270713351,1.16346517541209,-1.2009149363999,0.229784199707251,0.806303697180642
"Gene_523",98.2941328007072,0.620383133008387,0.88509315341411,0.700924112468111,0.483350375643795,0.925616820482336
"Gene_524",66.9670524198329,-1.32956650547525,1.0309736830132,-1.28962215756019,0.197181878666464,0.752404522890569
"Gene_525",158.620393870097,1.54917900838488,1.04850892441262,1.47750674535531,0.139539851494491,0.705870021250158
"Gene_526",64.5181285873012,0.0834443961627013,1.20798091378012,0.0690775783050908,0.944927868308558,0.99441434400123
"Gene_527",37.593807334888,1.15854844582284,1.11569052529467,1.03841380701594,0.299077444284832,0.857558429374936
"Gene_528",73.2458704988549,-1.89734332380609,1.25360920760356,-1.51350461714709,0.130151529236441,0.703036698514034
"Gene_529",54.2617749892624,0.0663059630293045,1.03621832640942,0.0639884099126677,0.948979455444948,0.99441434400123
"Gene_530",81.2193362832046,0.337322731034135,1.05325992563637,0.320265418652785,0.748767135556756,0.972903117694105
"Gene_531",62.6503079399586,-0.959054801756904,0.91100586142859,-1.05274273455603,0.292458916980677,0.85213476108358
"Gene_532",46.5173600461848,-1.0823929537853,1.09297898521014,-0.990314515129675,0.322020414029184,0.870026289315782
"Gene_533",98.491038477595,-0.881903076203556,1.20966227910769,-0.729049001060106,0.465971689025369,0.925327147172081
"Gene_534",106.893320803512,1.06185051298076,1.05802297207127,1.0036176349763,0.315562951082797,0.870026289315782
"Gene_535",61.5806385161117,1.43472398912201,1.10137542711269,1.30266569763882,0.192688917777291,0.748309102399613
"Gene_536",75.5498732306226,0.72476406508618,0.93050167178683,0.778896037547601,0.436040958294427,0.908264038660094
"Gene_537",83.4202700207816,-1.10597931717448,1.09209905814996,-1.0127097069821,0.311198839940118,0.86306987054214
"Gene_538",93.5923869833726,-0.479328131591002,1.07722978338587,-0.444963682757091,0.656345999686104,0.972903117694105
"Gene_539",55.344330159015,-0.526397597908667,1.11312638556103,-0.47290011694706,0.63628444150445,0.972903117694105
"Gene_540",75.6448079836932,-1.03125199086344,1.16773768612868,-0.883119559395464,0.37717167731054,0.890404371972512
"Gene_541",117.696839872239,-0.414259252651718,0.954414252888693,-0.434045543010169,0.664255369352955,0.972903117694105
"Gene_542",117.918013044118,-0.22245843246133,1.37993897545119,-0.161208891421155,0.871928878373422,0.992283628233763
"Gene_543",69.3889800180618,2.65965288918354,1.24103234876714,2.1430971495833,0.0321052983054232,0.491362292209963
"Gene_544",89.4893279206572,0.352145978898195,1.15206467936325,0.305665111695662,0.759859639498941,0.972903117694105
"Gene_545",41.7370000928288,-1.17800265965207,1.01097661813464,-1.16521256626647,0.243932960254617,0.808076908915263
"Gene_546",89.4290081961163,1.55403485864551,0.884992680794395,1.75598611420217,0.0790907795797517,0.617971009304352
"Gene_547",108.439482184857,1.52636553157088,1.07459293883213,1.42041276879199,0.155487547606727,0.71395089817012
"Gene_548",82.8656813877323,0.135419752593009,1.2028367498409,0.112583650782969,0.910360647416118,0.993271027420616
"Gene_549",71.606761429599,0.623324133902956,1.0944903313225,0.569510863700162,0.569009500355272,0.970275482920882
"Gene_550",65.7323422983945,1.49849550396876,0.916203004121859,1.63554965136248,0.101933875125123,0.6652884249833
"Gene_551",45.3588850428735,0.38206021194264,0.91613867890611,0.417033164017077,0.676654150291158,0.972903117694105
"Gene_552",57.1506040054239,0.00698635865753238,1.09369038996373,0.00638787605856543,0.994903246978706,0.999072346911579
"Gene_553",50.3391884568274,-0.941753376414185,1.12300364756493,-0.838602241814832,0.401692552239175,0.897847051694411
"Gene_554",61.6148712239291,-0.0502204699917571,1.15188281657816,-0.0435985929028307,0.965224373333692,0.99441434400123
"Gene_555",39.9913473604791,-0.418137341881212,0.948029628510239,-0.441059360706147,0.659170023325163,0.972903117694105
"Gene_556",64.4918757964999,1.00242007023384,0.870900751306948,1.1510152778368,0.249725950310635,0.808076908915263
"Gene_557",66.8847239346547,-0.998059166900935,0.913401252112426,-1.0926842552413,0.274532455028052,0.837281225770913
"Gene_558",110.100352786609,1.08695680693749,1.12754880716136,0.963999784340983,0.335046033994048,0.877360683073667
"Gene_559",56.3824790881954,-0.320491747186063,0.976062754222099,-0.3283515796497,0.742645849038892,0.972903117694105
"Gene_560",87.6303269982233,0.346398166821666,1.34192758657389,0.258134768438634,0.796302899279065,0.975546205595883
"Gene_561",68.3372767054183,-1.13245465655954,0.982160004612978,-1.15302461028821,0.248900283298861,0.808076908915263
"Gene_562",98.3475217393397,0.671111377708504,1.13215603225664,0.592772867509109,0.553333168135702,0.966430682602902
"Gene_563",55.4720373441164,-0.866567492682597,0.995604588187402,-0.870393229364552,0.384085545499795,0.890404371972512
"Gene_564",52.1320822574039,-0.831106128513888,1.00006597506866,-0.831051299847318,0.405944649686033,0.901178712114798
"Gene_565",143.389460374699,-1.00369268685595,0.98749627431145,-1.01640149230517,0.309438235292104,0.86306987054214
"Gene_566",35.7521789442837,2.14126189613918,1.1687728175932,1.83205997256899,0.0669424860318352,0.585149052010416
"Gene_567",85.7760294865681,-3.94405262094755,1.3895275413438,-2.83841270043003,0.00453385197007336,0.221932053935091
"Gene_568",123.858136918622,1.89949702219431,1.25785599111494,1.51010690859025,0.13101614695288,0.703036698514034
"Gene_569",108.323976627434,-0.954678808664116,1.15352290388204,-0.82762015860393,0.407885648218629,0.901399660510244
"Gene_570",55.0342611116992,1.63559163580468,0.932815201052961,1.75339299140754,0.0795345732097532,0.617971009304352
"Gene_571",145.034449327593,-0.345712207175559,1.44029898495485,-0.240028084992642,0.810308484258221,0.978819622907097
"Gene_572",84.5997260550403,2.31364452884865,1.01728593779844,2.2743305917073,0.0229461171632893,0.416004605608523
"Gene_573",184.84391104122,-1.10833252583191,0.98824747193226,-1.1215131404939,0.262069501297606,0.822327056956271
"Gene_574",76.1819667408846,-1.26630084070906,1.26480132405087,-1.00118557486435,0.316737099156127,0.870026289315782
"Gene_575",68.6231967637841,-0.870679623821828,1.24866274652633,-0.697289661475032,0.4856215367751,0.925616820482336
"Gene_577",55.6839829621967,0.329038204792673,1.17693876796203,0.279571217933818,0.779806491623936,0.975546205595883
"Gene_578",69.5614051096196,2.26273972464413,0.873530027975556,2.59033994502528,0.00958811965712874,0.276081445421442
"Gene_579",22.6509830552728,-1.09141291337349,1.36233588853727,-0.801133496193316,0.423054366432485,0.906186537392152
"Gene_580",118.229785674733,0.224289883286134,1.25575502998885,0.178609583819963,0.858244268703999,0.990077874721829
"Gene_581",76.1527905046995,1.4568520803153,1.02503421299113,1.42127166279073,0.155237798237681,0.71395089817012
"Gene_582",73.6894586479301,0.16504703294062,1.0832023953978,0.152369523592133,0.878895493035723,0.993271027420616
"Gene_583",89.7827053860053,0.157925765679198,0.906130651297889,0.17428586645093,0.861640806193052,0.990077874721829
"Gene_584",90.9888143420159,0.178576900647097,1.01472974638447,0.175984690784295,0.860305969721547,0.990077874721829
"Gene_585",120.878993486609,-1.93765835136228,1.11612131345811,-1.73606428620091,0.0825524682967977,0.631397394238789
"Gene_586",92.234692739707,-1.52199114454351,1.18762900344579,-1.28153753413532,0.200004925022127,0.756003172187886
"Gene_587",108.312350221296,0.581316005147711,1.14372091106088,0.508267357469664,0.611265858871878,0.972903117694105
"Gene_588",33.1472658056034,1.68923724134161,0.866270867183746,1.95001044746355,0.0511748738289225,0.527982889629865
"Gene_589",73.8898469372567,-0.681782736396539,1.06543705524967,-0.639908977294553,0.522231777202744,0.94503680199905
"Gene_590",131.374324542032,-0.726566426334378,1.02038061740474,-0.712054319673713,0.476431139790274,0.925616820482336
"Gene_591",129.348109095014,0.523158516982299,1.00658045733238,0.519738400613065,0.60324591834918,0.972903117694105
"Gene_592",136.044309446418,-0.931531839204363,0.953146981757003,-0.977322340660624,0.328409596263243,0.870026289315782
"Gene_593",147.312292859997,2.09237882318884,1.05716304028007,1.97923947722814,0.0477890501668659,0.527982889629865
"Gene_594",40.5785664642031,1.25659101727747,1.05839868109277,1.18725678680936,0.235126347699629,0.808076908915263
"Gene_595",58.5282164485693,3.07761133712969,1.03963658785617,2.96027609366464,0.0030736345340901,0.158373063624958
"Gene_596",73.1939214133882,-1.87552723066622,0.970436722410736,-1.93266308596307,0.0532777154076233,0.532572892042397
"Gene_597",38.3218700206672,1.3761045399297,0.907251868812366,1.51678336218925,0.129321389044844,0.703036698514034
"Gene_598",74.8534123362589,-2.28784597650145,1.12588985053673,-2.03203357363138,0.0421502572109087,0.522244396132352
"Gene_599",43.7419565423611,1.60815318670152,1.01185690567909,1.5893089009678,0.11199067018304,0.674475180670605
"Gene_600",144.7414783308,0.461269286568762,1.17289570339666,0.393273916199833,0.694117181227141,0.972903117694105
"Gene_601",98.1424990438992,-0.974109201847751,1.09498931533684,-0.889606125104607,0.3736774161596,0.890404371972512
"Gene_602",85.4322480114675,0.830131768695381,1.07963906404623,0.768897492078739,0.441954166363693,0.9098532996861
"Gene_603",67.7082740665817,0.672599181935539,0.957134796945322,0.702721480905434,0.482229338166021,0.925616820482336
"Gene_604",61.9454511794219,1.73782062894407,0.969777786102214,1.79197817670048,0.0731364618528364,0.596331952751239
"Gene_605",57.5912422704214,0.840375319616732,0.988634888254779,0.850036074591939,0.39530503017022,0.895841723464456
"Gene_606",44.8996539309399,0.929057550121568,1.12125923821066,0.828584076242876,0.407339801647536,0.901399660510244
"Gene_607",69.793128412909,-0.659561177198242,1.1160720373288,-0.590966492428959,0.55454287227774,0.966430682602902
"Gene_608",122.093075968857,2.47826463687628,0.93853890462013,2.6405561076654,0.00827700861300817,0.270106381071167
"Gene_609",122.943911171466,0.500226944027825,0.972704771669536,0.514263894448922,0.607067501264045,0.972903117694105
"Gene_610",70.4009895122617,-1.05536069677014,0.91569669682997,-1.15252211832113,0.249106586118981,0.808076908915263
"Gene_611",39.2667824629407,-1.16805064391341,2.06338390593446,-0.566084983290797,0.571336010999576,0.970275482920882
"Gene_612",67.6959130648129,-1.91795030321079,0.882651134940529,-2.17294265796193,0.0297846333339389,0.491362292209963
"Gene_613",47.3120478678347,0.81133675277292,1.04131341503789,0.779147508383344,0.435892827118284,0.908264038660094
"Gene_614",78.2327346507698,1.73055957510755,0.967632675154303,1.78844681410907,0.0737039492164452,0.596331952751239
"Gene_615",88.7915863688293,-0.0122110404765013,1.13511299655352,-0.0107575549866638,0.991416878511413,0.998556711998635
"Gene_616",132.610018010378,1.25923792492227,0.963859088123229,1.30645437744867,0.191398084134159,0.748309102399613
"Gene_617",63.365809867978,0.556327379199584,1.10947365740512,0.501433608167629,0.616065992043187,0.972903117694105
"Gene_618",92.063162158229,-0.420245254943542,0.861431939631719,-0.487844988802256,0.625659642311621,0.972903117694105
"Gene_619",109.968844385205,1.0278684499895,1.14053865601226,0.901213163246301,0.36747499348587,0.890404371972512
"Gene_620",102.977678738736,0.361138407972531,1.13443005023752,0.318343478204688,0.750224407519905,0.972903117694105
"Gene_621",83.6494135124049,2.62488464269249,0.989088193299322,2.65384286302782,0.00795808766493101,0.26865406289543
"Gene_622",17.4642126248947,1.91997973932516,1.3420369632249,1.43064594488625,0.152531712622288,0.71395089817012
"Gene_623",75.9212131963195,0.323605214129903,0.978567817420286,0.330692680025995,0.740876632010495,0.972903117694105
"Gene_624",123.391617433403,-1.27846997610593,1.09494225276547,-1.16761406629155,0.24296247369524,0.808076908915263
"Gene_625",111.312919112943,1.38465486572863,0.937952747051466,1.47625226332713,0.139876183986242,0.705870021250158
"Gene_626",95.1597532780522,-0.710291020979128,1.17338715511656,-0.605333898434032,0.544957162115599,0.966430682602902
"Gene_627",138.799073087883,1.27722801048588,0.898849927317533,1.42095801720489,0.155328964837344,0.71395089817012
"Gene_628",69.3023051155332,-1.47903962399109,1.05008479601001,-1.40849541828524,0.158984422708389,0.71637468067903
"Gene_629",51.8216046329648,-0.0274651900848967,0.961840595968107,-0.0285548251966352,0.977219641648573,0.996560447056201
"Gene_630",42.1365195325424,0.272385482298839,0.955779042722673,0.284987920976913,0.7756533960388,0.974794190913974
"Gene_631",141.522517650416,0.382190981582983,1.12538850775933,0.339608036644993,0.734151725128525,0.972903117694105
"Gene_632",53.3215783096575,-0.99915016585205,1.11701065924622,-0.894485793471563,0.371062027514488,0.890404371972512
"Gene_633",45.0161732203661,-1.68856838558542,1.17067166805697,-1.4423928003554,0.149191593760955,0.71395089817012
"Gene_634",69.6712768126298,-0.00235059090713169,1.04126493425829,-0.00225743788136498,0.998198826697292,0.999072346911579
"Gene_635",69.58644022606,1.12863813841603,1.05826693159762,1.06649665100295,0.28619919179199,0.846637663155013
"Gene_636",30.2807582604512,-2.07965345623464,1.25956511192495,-1.65108848803884,0.0987205076179988,0.658881588109824
"Gene_637",84.647959599227,1.46862299255279,2.06454148334596,0.711355525863601,0.476863951338213,0.925616820482336
"Gene_638",55.6341976619445,1.2938444535042,1.23263471121062,1.04965764937243,0.293875541632617,0.853721528956474
"Gene_639",82.4708349842086,-1.88863755607344,0.959438981849595,-1.96848115596944,0.0490127022097073,0.527982889629865
"Gene_640",63.3604413041407,0.65800526800874,2.02528095111879,0.324895796627747,0.745259938273963,0.972903117694105
"Gene_641",60.0050187531073,0.0478350530017516,1.11837256693327,0.0427720192859538,0.96588326894518,0.99441434400123
"Gene_642",93.7823197521915,3.00237765066673,1.10489832790215,2.7173338712235,0.00658101841868196,0.23052912760181
"Gene_643",145.376468203326,-0.119228746286362,1.02623488316467,-0.116180757682577,0.907509286615214,0.993271027420616
"Gene_644",113.321803231959,-1.03829326666583,1.16389541289759,-0.892084679740195,0.372347545869731,0.890404371972512
"Gene_645",110.411021041053,-0.792852079060575,1.28164405104545,-0.618621120594158,0.536165984774941,0.963398137142917
"Gene_646",109.306412382737,0.393095488934617,1.18723716312192,0.331101064846172,0.740568147328891,0.972903117694105
"Gene_647",69.7310167659678,0.263800593285155,1.12087805374953,0.23535173376149,0.813935744813944,0.978856814650789
"Gene_648",124.618184065885,0.085271562648794,0.881127728513743,0.0967754842906002,0.922904693234969,0.99441434400123
"Gene_649",107.542444254282,-0.62642788878901,1.18685034882358,-0.527806971965701,0.597633317619948,0.972903117694105
"Gene_650",52.1079010011592,-0.570924534020225,1.08599069323194,-0.525717704192413,0.599084361032364,0.972903117694105
"Gene_651",122.351800300633,0.354723726200199,1.06891391798883,0.331854343208118,0.739999247300169,0.972903117694105
"Gene_652",23.9661183246521,-1.71265144852589,1.01407721487252,-1.6888767673783,0.0912430483534094,0.643273019887814
"Gene_653",140.694556966411,-1.84986974275242,1.32041754252769,-1.40097331576738,0.161222052797817,0.718507750619088
"Gene_654",59.9648114724823,-0.65129814638182,0.943018799766755,-0.690652346000855,0.489784043223407,0.92567293111142
"Gene_655",94.8054382227451,-0.606419326636446,1.18219296731956,-0.512961372128111,0.607978341524996,0.972903117694105
"Gene_656",55.4008379628638,-0.671846912978711,1.11040806938051,-0.605045056412037,0.545149059619439,0.966430682602902
"Gene_657",74.3244990127789,5.750615501221,1.0531636116484,5.46032490832096,4.75264002549587e-08,4.65283458496046e-05
"Gene_658",83.5638877461282,0.159245102214765,0.973897853064208,0.163513146387711,0.870114423130539,0.992283628233763
"Gene_659",63.3956362031395,-0.117858967098093,1.08218208231258,-0.108908629171011,0.913274962271698,0.99441434400123
"Gene_660",59.3910885772741,0.746676364905151,1.15786645147362,0.64487261372402,0.519009740420832,0.943368915437365
"Gene_661",117.019724257483,-0.0154495356944697,1.28054379215532,-0.0120648241701021,0.990373896595681,0.998556711998635
"Gene_662",79.6837173103131,-1.55355485949803,0.923457744413062,-1.68232371096249,0.0925060857191897,0.644219118678718
"Gene_663",113.390930864129,0.5774200780492,1.14497517351525,0.504307946063521,0.614044994482229,0.972903117694105
"Gene_664",61.0445856571193,0.219132315447823,1.21870746818584,0.17980714910529,0.857303970920521,0.990077874721829
"Gene_665",121.875430053477,1.28995798182165,1.10588081913931,1.16645298435107,0.243431347003256,0.808076908915263
"Gene_666",41.6498547408473,2.71158478300159,1.31608615671862,2.06033987148862,0.0393660607655798,0.516420458943319
"Gene_667",84.5947201200898,-0.0640703959459925,0.961043545932323,-0.0666675263750268,0.946846386973899,0.99441434400123
"Gene_668",119.480139131468,-2.18246856008505,0.948704775998296,-2.30047177509832,0.0214215065581035,0.403301056161217
"Gene_669",64.9167841624762,0.200815364491111,0.926004460430108,0.21686219999182,0.82831573659802,0.980956365242275
"Gene_670",125.483734384466,-1.02766918307229,1.18680746484837,-0.865910616094398,0.386539180886943,0.890404371972512
"Gene_671",84.2621310378333,1.31890899374991,1.00386802909823,1.3138270724038,0.188904404921357,0.748309102399613
"Gene_672",51.8672676747609,-0.0493190614216651,0.946484992506703,-0.0521076000275998,0.958442957248713,0.99441434400123
"Gene_673",77.1101066651049,0.25656487439099,1.00858017063799,0.254382231437979,0.799200276828296,0.975546205595883
"Gene_674",66.3969253915393,3.62515645140006,1.12679985294364,3.21721416800841,0.00129441933817858,0.105603044339736
"Gene_675",60.0712013509026,1.11120618390108,1.03141800579636,1.07735775180996,0.281320470817666,0.844824358682501
"Gene_676",60.5017534297795,-1.06823381852097,1.3463689956088,-0.793418314002346,0.427534144066699,0.906186537392152
"Gene_677",33.3141527781951,1.45552221658141,0.969546324304911,1.50124050815716,0.133293366131096,0.703036698514034
"Gene_678",86.1427814213146,-0.753237980129186,1.35796109648617,-0.554683033319766,0.5791114833139,0.970275482920882
"Gene_679",111.366590626603,-0.42873182167373,1.15764646973361,-0.370347798643904,0.711123363476911,0.972903117694105
"Gene_680",126.066366264228,-1.11046981363326,0.970808713211576,-1.14386057574582,0.252681463194032,0.811066073662155
"Gene_681",79.5735589459956,-0.258647609469673,1.1046981444915,-0.234134193815207,0.814880800756275,0.978856814650789
"Gene_682",145.171385607719,0.331569415834579,0.951853838167503,0.348340682717541,0.72758434433919,0.972903117694105
"Gene_683",101.852420323751,0.585898438791547,1.14349419003477,0.512375527481893,0.608388215122211,0.972903117694105
"Gene_684",111.830951365005,-1.64580634538677,1.10890823749669,-1.48416820232313,0.137764303214204,0.703036698514034
"Gene_685",68.5467054376602,-2.17766783871513,0.939938636618806,-2.31681915592782,0.020513585090644,0.393780388308637
"Gene_686",70.9463112101967,-1.52866804936468,0.924594228910356,-1.65333938020166,0.0982618126167529,0.658881588109824
"Gene_687",49.462945935856,0.0161031130416313,1.07318127029538,0.0150050261659888,0.988028170533918,0.998556711998635
"Gene_688",59.5048116524847,-0.194955950728351,1.14324221729896,-0.170528998823152,0.864594130583317,0.992225198203512
"Gene_689",64.4544554712364,-0.843422318562241,0.888721002611573,-0.949029353513399,0.342605683065241,0.885427098471699
"Gene_690",104.740503721693,0.00963380957337975,1.26965955416953,0.00758771084874098,0.993945940754093,0.999072346911579
"Gene_691",54.6423024968141,-0.251197768077561,1.00257510541749,-0.250552568800278,0.802160056695287,0.975546205595883
"Gene_692",76.0264436701392,1.6479064235614,0.888357222153916,1.85500425106679,0.0635956195233954,0.565093762070245
"Gene_693",103.120905734817,0.35373962123662,0.962089746734443,0.36767840259944,0.713113046423888,0.972903117694105
"Gene_694",212.371822155093,-0.622780811170189,1.04790839644933,-0.594308446501984,0.552305830298835,0.966430682602902
"Gene_695",20.1351097238848,1.17958167189528,2.11610055257926,0.557431767813451,0.577232465623531,0.970275482920882
"Gene_696",62.6298189491234,0.117573567663168,0.927653187556016,0.126743021250135,0.899143794353018,0.993271027420616
"Gene_697",102.974330791347,1.54295213456667,1.18280562159526,1.3044849520462,0.19206828692782,0.748309102399613
"Gene_698",131.109013469559,-0.211673026594472,1.04063176398141,-0.203408192908337,0.838815996653243,0.981441791737702
"Gene_699",83.8700336548102,0.280196657579913,1.17075992894095,0.239328875761383,0.810850576279526,0.978819622907097
"Gene_700",70.054043054912,1.72082489293695,1.10346432530706,1.55947487695907,0.118884026262441,0.693772597771114
"Gene_701",97.9636894594186,2.05124251629211,0.982869178539467,2.08699444552757,0.0368886366411943,0.516420458943319
"Gene_702",110.456832276286,1.17146313820279,1.19324339583119,0.981747011796173,0.326224498698977,0.870026289315782
"Gene_703",84.6249178275807,-2.16969052041058,1.04282478597152,-2.0805897113284,0.0374714764401645,0.516420458943319
"Gene_704",117.474741487414,-0.17753555327477,0.887278431966169,-0.200090013324632,0.841410183649646,0.982492386380287
"Gene_705",68.9565009199152,-0.0697828785397924,0.940170249260775,-0.0742236617194177,0.940832418448541,0.99441434400123
"Gene_706",110.082768040285,0.52952572838671,1.09686097371513,0.482764672165495,0.629262837577683,0.972903117694105
"Gene_707",103.355040995723,0.283138896007365,1.23454171994983,0.229347369499082,0.818598938953869,0.979458048814083
"Gene_708",82.8240654675706,0.704872670975117,0.924543858480836,0.762400468630367,0.445821026641488,0.911187442759952
"Gene_709",99.40801005607,1.70625424780755,1.06772839554533,1.59802273211635,0.110037918100643,0.673294511378309
"Gene_710",50.828173468666,0.341399427587875,1.01428386438001,0.336591598838613,0.736424790192265,0.972903117694105
"Gene_711",18.8190117741312,-0.00529818244974396,1.22867125276119,-0.00431212371725745,0.996559433724282,0.999072346911579
"Gene_712",115.46292589485,-1.27674608036032,1.13587310250357,-1.12402175696057,0.261003796101071,0.821616451392117
"Gene_713",132.96938145099,-0.819523335155078,1.00736239339615,-0.813533779429861,0.415912087318901,0.90328326686795
"Gene_714",125.721191593382,-0.609979948990574,1.19395248223543,-0.510891311058301,0.609427165731125,0.972903117694105
"Gene_715",66.7083632157134,1.96993754692731,1.00557187123734,1.95902212787966,0.0501101954196033,0.527982889629865
"Gene_716",65.7547503597936,0.241043682566835,1.00658815330415,0.23946604356072,0.810744223884267,0.978819622907097
"Gene_717",136.860767982348,-1.4884038362292,1.0385449793048,-1.43316261297179,0.151811371334944,0.71395089817012
"Gene_718",66.980604397954,0.764634670562184,1.03379845133892,0.739636115310362,0.459520821485672,0.922670528627198
"Gene_719",62.548060947364,0.489132762953171,1.0462182728417,0.467524584162161,0.640124607424891,0.972903117694105
"Gene_723",92.2417234956729,0.885331341698062,1.15142322361215,0.768901758747468,0.441951633276747,0.9098532996861
"Gene_724",85.2789714198365,0.706631428428783,1.01117438803025,0.698822514487621,0.484662956376806,0.925616820482336
"Gene_725",111.475501943215,2.047440530253,1.05107731932648,1.94794473499341,0.0514215762376105,0.527982889629865
"Gene_726",48.4492761903975,-1.69682919507462,1.10036274032833,-1.5420634786019,0.123058168733912,0.693772597771114
"Gene_728",128.341775291536,-0.510718649950094,1.11695349883441,-0.4572425355962,0.647496728202187,0.972903117694105
"Gene_729",64.9589921159342,0.727504614161942,0.995920822106244,0.730484389937107,0.465094151271993,0.925327147172081
"Gene_730",106.865231219908,-0.939366365457417,0.929627747029492,-1.0104758258981,0.3122673755891,0.863586894637653
"Gene_731",76.8575704688602,-0.393108153239371,1.18249337313425,-0.3324400475898,0.739557002776932,0.972903117694105
"Gene_732",52.857012805428,0.805796233236717,1.04326702707045,0.772377744458611,0.439890731327942,0.9098532996861
"Gene_733",69.4672180530012,2.21164938401808,0.918249569764378,2.40854932781029,0.0160160617632955,0.339738804722683
"Gene_734",109.091875212933,-0.673665536707665,2.1479648447433,-0.31362968456226,0.75380231126284,0.972903117694105
"Gene_735",129.058399776051,-0.225720826959863,1.35637812982324,-0.16641438106148,0.867830857303518,0.992283628233763
"Gene_736",76.5539175380559,1.79166286462237,1.20331381885742,1.48894065417084,0.136502996890833,0.703036698514034
"Gene_737",38.7561104739961,-0.322671709525385,0.907548643231336,-0.35554205488811,0.72218354494945,0.972903117694105
"Gene_738",38.5066615054998,-0.180613985259831,0.888675290922172,-0.203239571421423,0.838947784686901,0.981441791737702
"Gene_740",47.3150079389249,-0.740819391118532,0.900773500431434,-0.822425827096057,0.41083458518595,0.90328326686795
"Gene_741",50.6461467113846,1.61649916718511,0.941340651794925,1.71723080704398,0.0859370087786042,0.637434249048656
"Gene_742",69.0274212151024,0.411375573433241,1.16568071150255,0.352905876689838,0.724159004986312,0.972903117694105
"Gene_743",61.5647296396013,0.841404410763823,1.13288523252532,0.742709311240859,0.45765769121502,0.922670528627198
"Gene_744",168.999467697623,0.0807313288638548,1.12189167987758,0.0719600031909177,0.942633738124046,0.99441434400123
"Gene_745",37.3544468344465,0.96557644398633,1.04782730756073,0.921503416659489,0.356787658246967,0.886469406322794
"Gene_747",75.258018501274,-0.677611893059615,0.906910940366275,-0.747164757750025,0.454964114433466,0.920268322376784
"Gene_748",168.134160297763,-2.33666310549739,1.3013612648252,-1.79555298644242,0.0725656386228515,0.596331952751239
"Gene_749",74.8654890165099,1.8038140594386,0.952223491793951,1.89431795684885,0.0581828189418464,0.547701728308342
"Gene_750",53.4246242811995,2.60465905619916,1.29706088352394,2.00812397419823,0.0446301192443194,0.526420322170948
"Gene_751",110.248035663683,1.79744290121966,1.04091692617335,1.72678804237286,0.0842057367909257,0.634513461261916
"Gene_752",75.3864104952164,1.70172010516169,0.842462803286141,2.01993500309319,0.0433901299220171,0.524431323378453
"Gene_753",39.5741673583181,-0.622733361947509,1.14025611851858,-0.546134637502814,0.584973391757449,0.972903117694105
"Gene_754",71.4675884414356,-0.334203746677949,1.13731642468955,-0.293852915004876,0.76887029875725,0.974794190913974
"Gene_755",60.9816994786965,2.17217802502487,1.17308106628375,1.85168620264771,0.0640708964145018,0.565093762070245
"Gene_756",86.622833301639,0.474808889261079,1.10441557068322,0.429918684474313,0.667254793350219,0.972903117694105
"Gene_757",80.6913718395096,-1.67417563628492,1.1847579304544,-1.41309510850272,0.157627761293101,0.714433232897898
"Gene_758",148.359184353767,0.38345015293423,1.10880072183389,0.345824227368851,0.729474816472094,0.972903117694105
"Gene_759",56.0313751529776,0.78946808577929,0.999578162213627,0.789801253791864,0.429643846726863,0.906186537392152
"Gene_760",98.3080927465881,0.380264685064371,0.882629958640562,0.430831382213742,0.666590979312128,0.972903117694105
"Gene_761",51.6621393748489,-2.58665017226372,1.17940542509566,-2.19318151097525,0.0282943041014489,0.477588339919283
"Gene_762",86.8654362507878,0.0249321649983137,1.18896827604024,0.0209695796773891,0.983269922238626,0.996785376022104
"Gene_763",124.786868704973,0.796053335305815,1.00622864537981,0.79112569390761,0.428870646946591,0.906186537392152
"Gene_764",119.655310115609,-1.288644760576,1.18924942916514,-1.08357820401111,0.27855185913525,0.839758778703153
